caldt,vwretd,vwretx,ewretd,ewretx,totval,totcnt,usdval,usdcnt,spindx,sprtrn
20170123,-0.002582,-0.002611,-0.003049,-0.003082,20253803500.00,505,20306864400.00,505,2265.20,-0.002690
20170124,0.006610,0.006609,0.009807,0.009805,20387662000.00,505,20253803500.00,505,2280.07,0.006565
20170125,0.007907,0.007903,0.007606,0.007587,20548943600.00,505,20387662000.00,505,2298.37,0.008026
20170126,-0.000680,-0.000699,-0.002678,-0.002732,20534844400.00,505,20548943600.00,505,2296.68,-0.000735
20170127,-0.000971,-0.001027,-0.002615,-0.002662,20515059200.00,505,20534844400.00,505,2294.69,-0.000866
20170130,-0.005914,-0.005962,-0.005953,-0.006082,20391890700.00,505,20515059200.00,505,2280.90,-0.006010
20170131,-0.000820,-0.000826,0.000933,0.000920,20371809800.00,505,20391890700.00,505,2278.87,-0.000890
20170201,0.000408,0.000183,-0.002388,-0.002495,20372706100.00,505,20371809800.00,505,2279.55,0.000298
20170202,0.000709,0.000650,0.001991,0.001939,20386016800.00,506,20377504600.00,506,2280.85,0.000570
20170203,0.007206,0.007119,0.007439,0.007365,20526208000.00,505,20381161100.00,505,2297.42,0.007265
20170206,-0.002143,-0.002147,-0.003001,-0.003012,20482042800.00,505,20526208000.00,505,2292.56,-0.002115
20170207,0.000334,0.000291,-0.001496,-0.001552,20487786900.00,505,20482042800.00,505,2293.08,0.000227
20170208,0.001084,0.000767,0.002356,0.002211,20503809900.00,505,20487786900.00,505,2294.67,0.000693
20170209,0.005981,0.005806,0.007160,0.007072,20622536700.00,505,20503809900.00,505,2307.87,0.005752
20170210,0.003575,0.003515,0.005249,0.005170,20695088500.00,505,20622536700.00,505,2316.10,0.003566
20170213,0.005383,0.005132,0.004108,0.003857,20801340100.00,505,20695088500.00,505,2328.25,0.005246
20170214,0.004298,0.004022,0.003331,0.003193,20885182700.00,505,20801340100.00,505,2337.58,0.004007
20170215,0.005146,0.005001,0.004796,0.004626,20989715900.00,505,20885182700.00,505,2349.25,0.004992
20170216,-0.000909,-0.001009,-0.002596,-0.002737,20968223100.00,505,20989715900.00,505,2347.22,-0.000864
20170217,0.002005,0.001984,0.002228,0.002209,21009684100.00,505,20968223100.00,505,2351.16,0.001679
20170221,0.006131,0.006130,0.006940,0.006931,21138708000.00,505,21009684100.00,505,2365.38,0.006048
20170222,-0.001011,-0.001103,-0.002797,-0.002938,21115431400.00,505,21138708000.00,505,2362.82,-0.001082
20170223,0.000395,0.000281,-0.001733,-0.001782,21121651100.00,505,21115431400.00,505,2363.81,0.000419
20170224,0.001748,0.001517,0.002723,0.002557,21153813800.00,505,21121651100.00,505,2367.34,0.001493
20170227,0.001030,0.000886,0.001941,0.001777,21156569800.00,505,21125244500.00,504,2369.75,0.001018
20170228,-0.002684,-0.002714,-0.005014,-0.005074,21074513100.00,505,21181954200.00,505,2363.64,-0.002578
20170301,0.013612,0.013418,0.012355,0.012148,21361224100.00,505,21078314900.00,505,2395.96,0.013674
20170302,-0.005670,-0.005755,-0.006481,-0.006584,21242650900.00,505,21365527600.00,505,2381.92,-0.005860
20170303,0.000452,0.000424,-0.000483,-0.000530,21251587300.00,505,21242650900.00,505,2383.12,0.000504
20170306,-0.003245,-0.003265,-0.004568,-0.004619,21182205300.00,505,21251587300.00,505,2375.31,-0.003277
20170307,-0.002858,-0.002922,-0.004815,-0.004851,21118414700.00,505,21182205300.00,505,2368.39,-0.002913
20170308,-0.001883,-0.002221,-0.002579,-0.002908,21071489900.00,505,21118414700.00,505,2362.98,-0.002284
20170309,0.000825,0.000814,-0.000796,-0.000817,21088652000.00,505,21071489900.00,505,2364.87,0.000800
20170310,0.003283,0.003264,0.003897,0.003825,21162416900.00,505,21088652000.00,505,2372.60,0.003269
20170313,0.000669,0.000341,0.001683,0.001230,21160237900.00,505,21153075500.00,504,2373.47,0.000367
20170314,-0.003223,-0.003267,-0.004421,-0.004458,21093460400.00,505,21160237900.00,504,2365.45,-0.003379
20170315,0.008363,0.008330,0.011300,0.011219,21269173200.00,505,21093460400.00,504,2385.26,0.008375
20170316,-0.001362,-0.001398,-0.002216,-0.002271,21249927800.00,505,21279745700.00,505,2381.38,-0.001627
20170317,-0.001342,-0.001347,-0.000167,-0.000173,21221296900.00,505,21249927800.00,505,2378.25,-0.001314
20170320,-0.002016,-0.002045,-0.002945,-0.003011,21201878700.00,505,21246040200.00,505,2373.47,-0.002010
20170321,-0.012262,-0.012348,-0.013512,-0.013549,20942436200.00,505,21201878700.00,505,2344.02,-0.012408
20170322,0.001926,0.001893,0.002228,0.002181,20982074700.00,505,20942436200.00,505,2348.45,0.001890
20170323,-0.001041,-0.001053,0.000296,0.000271,20960006900.00,505,20982074700.00,505,2345.96,-0.001060
20170324,-0.000811,-0.000811,-0.000352,-0.000352,20942895000.00,505,20960006900.00,505,2343.98,-0.000844
20170327,-0.000943,-0.000943,-0.001043,-0.001043,20923168200.00,505,20942895000.00,505,2341.59,-0.001020
20170328,0.007258,0.007247,0.008387,0.008375,21074636700.00,505,20923168200.00,505,2358.57,0.007251
20170329,0.001449,0.001246,0.003169,0.002877,21100955100.00,505,21074636700.00,505,2361.13,0.001085
20170330,0.002962,0.002928,0.002394,0.002333,21162744300.00,505,21100955100.00,505,2368.06,0.002935
20170331,-0.002145,-0.002147,-0.000875,-0.000880,21090021800.00,505,21162744300.00,505,2362.72,-0.002255
20170403,-0.001601,-0.001650,-0.004064,-0.004131,21045606300.00,505,21090021800.00,505,2358.84,-0.001642
20170404,0.000741,0.000585,-0.000977,-0.001009,21073270600.00,505,21060949100.00,505,2360.16,0.000560
20170405,-0.002921,-0.003023,-0.002944,-0.003032,21014888800.00,505,21078379400.00,505,2352.95,-0.003055
20170406,0.002122,0.001836,0.005367,0.005250,21053477200.00,505,21014888800.00,505,2357.49,0.001929
20170407,-0.000729,-0.000732,-0.001106,-0.001113,21038074300.00,505,21053477200.00,505,2355.54,-0.000827
20170410,0.000785,0.000720,0.002445,0.002404,21053213800.00,505,21038074300.00,505,2357.16,0.000688
20170411,-0.001251,-0.001392,-0.000023,-0.000153,21023905100.00,505,21053213800.00,505,2353.78,-0.001434
20170412,-0.003692,-0.003706,-0.006096,-0.006112,20946153400.00,505,21023905100.00,505,2344.93,-0.003760
20170413,-0.006767,-0.006771,-0.006908,-0.006918,20804648400.00,505,20946153400.00,505,2328.95,-0.006815
20170417,0.008592,0.008587,0.008598,0.008586,20983376700.00,505,20804648400.00,505,2349.01,0.008613
20170418,-0.002756,-0.002784,-0.003049,-0.003075,20924820900.00,505,20983376700.00,505,2342.19,-0.002903
20170419,-0.001583,-0.001716,0.000234,0.000175,20888923900.00,505,20924820900.00,505,2338.17,-0.001716
20170420,0.007563,0.007542,0.008431,0.008415,21046089100.00,505,20888923900.00,505,2355.84,0.007557
20170421,-0.003016,-0.003016,-0.003530,-0.003530,20983213900.00,505,21046089100.00,505,2348.69,-0.003035
20170424,0.010778,0.010759,0.010217,0.010194,21209031900.00,505,20983213900.00,505,2374.15,0.010840
20170425,0.005989,0.005989,0.005338,0.005338,21335974000.00,505,21209031900.00,505,2388.61,0.006091
20170426,-0.000463,-0.000476,0.000204,0.000147,21325848100.00,505,21335974000.00,505,2387.45,-0.000486
20170427,0.000718,0.000614,-0.000224,-0.000375,21338662900.00,505,21325848100.00,505,2388.77,0.000553
20170428,-0.001755,-0.001764,-0.004835,-0.004844,21303049500.00,505,21338662900.00,505,2384.20,-0.001913
20170501,0.001752,0.001749,-0.000576,-0.000584,21340318800.00,505,21303049500.00,505,2388.33,0.001732
20170502,0.001156,0.001156,0.001250,0.001250,21364703400.00,505,21340318800.00,505,2391.17,0.001189
20170503,-0.001165,-0.001364,-0.003332,-0.003487,21335507600.00,505,21364703400.00,505,2388.13,-0.001271
20170504,0.000778,0.000723,0.000553,0.000452,21350956500.00,505,21335507600.00,505,2389.52,0.000582
20170505,0.004036,0.004022,0.006553,0.006528,21436579700.00,505,21350956500.00,505,2399.29,0.004089
20170508,0.000120,-0.000127,-0.001935,-0.002092,21433850800.00,505,21436579700.00,505,2399.38,0.000038
20170509,-0.000840,-0.000881,-0.000457,-0.000516,21414961000.00,505,21433850800.00,505,2396.92,-0.001025
20170510,0.001544,0.001131,0.003432,0.003280,21439189500.00,505,21414961000.00,505,2399.63,0.001131
20170511,-0.001886,-0.002196,-0.004173,-0.004361,21392098600.00,505,21439189500.00,505,2394.44,-0.002163
20170512,-0.001505,-0.001524,-0.004596,-0.004657,21359515600.00,505,21392098600.00,505,2390.90,-0.001478
20170515,0.004893,0.004775,0.006111,0.005991,21461563500.00,505,21359515600.00,505,2402.32,0.004776
20170516,-0.000532,-0.000728,-0.002905,-0.002968,21445941000.00,505,21461563500.00,505,2400.67,-0.000687
20170517,-0.017765,-0.018071,-0.015878,-0.016129,21058374600.00,505,21445941000.00,505,2357.03,-0.018178
20170518,0.003894,0.003876,0.002684,0.002624,21140052800.00,505,21058374600.00,505,2365.72,0.003687
20170519,0.006803,0.006778,0.008082,0.008049,21283369500.00,505,21140052800.00,505,2381.73,0.006767
20170522,0.005194,0.005177,0.005394,0.005369,21393779100.00,505,21283369500.00,505,2394.02,0.005160
20170523,0.001866,0.001842,-0.000059,-0.000130,21433175900.00,505,21393779100.00,505,2398.42,0.001838
20170524,0.002619,0.002578,0.001905,0.001808,21488414000.00,505,21433175900.00,505,2404.39,0.002489
20170525,0.004637,0.004504,0.003724,0.003676,21585194200.00,505,21488414000.00,505,2415.07,0.004442
20170526,0.000442,0.000315,0.000073,-0.000067,21592153200.00,505,21585194200.00,505,2415.82,0.000311
20170530,-0.001077,-0.001233,-0.002076,-0.002222,21565528600.00,505,21592153200.00,505,2412.91,-0.001205
20170531,-0.000246,-0.000398,0.000635,0.000454,21539200800.00,505,21565528600.00,505,2411.80,-0.000460
20170601,0.007790,0.007666,0.011059,0.010908,21702479500.00,505,21539200800.00,505,2430.06,0.007571
20170602,0.003729,0.003714,0.001007,0.000979,21798215600.00,505,21717788900.00,505,2439.07,0.003708
20170605,-0.001125,-0.001162,-0.002579,-0.002659,21772891600.00,505,21798215600.00,505,2436.10,-0.001218
20170606,-0.002917,-0.002920,-0.003632,-0.003643,21709400000.00,505,21772891600.00,505,2429.33,-0.002779
20170607,0.001804,0.001599,0.000609,0.000329,21744103700.00,505,21709400000.00,505,2433.14,0.001568
20170608,0.000242,0.000203,0.000991,0.000952,21748513400.00,505,21744103700.00,505,2433.79,0.000267
20170609,-0.001078,-0.001080,0.004631,0.004626,21725134500.00,505,21748513400.00,505,2431.77,-0.000830
20170612,-0.000905,-0.000978,0.001782,0.001672,21704000200.00,505,21725134500.00,505,2429.39,-0.000979
20170613,0.004788,0.004532,0.005686,0.005404,21802365900.00,505,21704000200.00,505,2440.35,0.004511
20170614,-0.000869,-0.000939,-0.002349,-0.002449,21781893700.00,505,21802365900.00,505,2437.92,-0.000996
20170615,-0.002126,-0.002305,-0.002130,-0.002228,21715207800.00,505,21765370100.00,504,2432.46,-0.002240
20170616,-0.000004,-0.000012,0.000131,0.000115,21714942100.00,505,21715207800.00,504,2433.15,0.000284
20170619,0.008362,0.008349,0.006587,0.006544,21892945600.00,505,21711672200.00,505,2453.46,0.008347
20170620,-0.006614,-0.006624,-0.008661,-0.008685,21747919200.00,505,21892945600.00,505,2437.03,-0.006697
20170621,-0.000311,-0.000395,-0.002824,-0.002897,21739336300.00,505,21747919200.00,505,2435.61,-0.000583
20170622,-0.000292,-0.000303,0.000418,0.000394,21732754900.00,505,21739336300.00,505,2434.50,-0.000456
20170623,0.001557,0.001557,0.002642,0.002642,21766705300.00,505,21732754900.00,505,2438.30,0.001561
20170626,0.000369,0.000359,0.002978,0.002967,21774511500.00,505,21766705300.00,505,2439.07,0.000316
20170627,-0.008077,-0.008077,-0.006832,-0.006832,21598648200.00,505,21774511500.00,505,2419.38,-0.008073
20170628,0.008989,0.008790,0.008243,0.007953,21788494100.00,505,21598648200.00,505,2440.69,0.008808
20170629,-0.008639,-0.008673,-0.007089,-0.007149,21599525900.00,505,21788494100.00,505,2419.70,-0.008600
20170630,0.001448,0.001397,0.002967,0.002925,21614640700.00,505,21599525900.00,505,2423.41,0.001533
20170703,0.002172,0.002084,0.004668,0.004628,21659690800.00,505,21614640700.00,505,2429.01,0.002311
20170705,0.001723,0.001185,-0.002062,-0.002774,21685356000.00,505,21659690800.00,505,2432.54,0.001453
20170706,-0.008985,-0.009336,-0.011100,-0.011252,21482899800.00,505,21685356000.00,505,2409.75,-0.009369
20170707,0.006416,0.006404,0.006468,0.006451,21620478800.00,505,21482899800.00,505,2425.18,0.006403
20170710,0.000841,0.000841,0.000076,0.000076,21638663900.00,505,21620478800.00,505,2427.43,0.000928
20170711,-0.000699,-0.000721,-0.000944,-0.000985,21623063800.00,505,21638663900.00,505,2425.53,-0.000783
20170712,0.007441,0.007359,0.007299,0.007215,21782331200.00,505,21623063800.00,505,2443.25,0.007306
20170713,0.001950,0.001925,0.002720,0.002694,21824265300.00,505,21782331200.00,505,2447.83,0.001875
20170714,0.004780,0.004764,0.004853,0.004841,21928213600.00,505,21824265300.00,505,2459.27,0.004674
20170717,-0.000049,-0.000090,0.001259,0.001239,21926124000.00,505,21928213600.00,505,2459.14,-0.000053
20170718,0.000620,0.000599,-0.002245,-0.002259,21935996700.00,505,21926124000.00,505,2460.61,0.000598
20170719,0.005406,0.005318,0.007132,0.007094,22052660000.00,505,21935996700.00,505,2473.83,0.005373
20170720,-0.000002,-0.000067,-0.000909,-0.000961,22051194200.00,505,22052660000.00,505,2473.45,-0.000154
20170721,-0.000323,-0.000323,0.000663,0.000663,22043601900.00,505,22051194200.00,505,2472.54,-0.000368
20170724,-0.000930,-0.000950,-0.001829,-0.001855,22022782700.00,505,22043601900.00,505,2469.91,-0.001064
20170725,0.002977,0.002977,0.004517,0.004517,21994495900.00,505,21929491900.00,504,2477.13,0.002923
20170726,0.000367,0.000366,-0.001791,-0.001801,22044662900.00,505,22036702700.00,505,2477.83,0.000283
20170727,-0.000869,-0.000979,-0.000695,-0.000808,22023272600.00,505,22044662900.00,505,2475.42,-0.000973
20170728,-0.001417,-0.001454,-0.000984,-0.001075,21991056200.00,505,22023272600.00,505,2472.10,-0.001341
20170731,-0.000852,-0.000856,-0.000802,-0.000813,21944725800.00,505,21991056200.00,505,2470.30,-0.000728
20170801,0.002376,0.002373,0.001005,0.000983,21996750300.00,505,21944725800.00,505,2476.35,0.002449
20170802,0.000468,0.000275,-0.002997,-0.003071,22002789300.00,505,21996750300.00,505,2477.57,0.000493
20170803,-0.002013,-0.002195,-0.002493,-0.002673,21954465600.00,505,22002789300.00,505,2472.16,-0.002184
20170804,0.001812,0.001795,0.001578,0.001548,21993909100.00,505,21954465600.00,505,2476.83,0.001889
20170807,0.001737,0.001710,0.000956,0.000909,22033347000.00,506,22001642800.00,506,2480.91,0.001647
20170808,-0.002294,-0.002416,-0.002846,-0.002957,21976062800.00,505,22029295300.00,505,2474.92,-0.002414
20170809,-0.000307,-0.000459,-0.001549,-0.001644,21965982900.00,505,21976062800.00,505,2474.02,-0.000364
20170810,-0.014158,-0.014502,-0.014607,-0.014702,21647542500.00,505,21965982900.00,505,2438.21,-0.014474
20170811,0.001418,0.001351,0.000695,0.000583,21676854300.00,505,21647542500.00,505,2441.32,0.001276
20170814,0.010084,0.010031,0.009209,0.009091,21894245600.00,505,21676854300.00,505,2465.84,0.010044
20170815,-0.000278,-0.000499,-0.002396,-0.002497,21883329200.00,505,21894245600.00,505,2464.61,-0.000499
20170816,0.001705,0.001402,0.002653,0.002431,21914003400.00,505,21883329200.00,505,2468.11,0.001420
20170817,-0.015426,-0.015471,-0.015211,-0.015298,21574961500.00,505,21914003400.00,505,2430.01,-0.015437
20170818,-0.001856,-0.001880,-0.002193,-0.002225,21534741000.00,505,21574961500.00,505,2425.55,-0.001835
20170821,0.001212,0.001183,0.000564,0.000510,21560091100.00,505,21534741000.00,505,2428.37,0.001163
20170822,0.009940,0.009903,0.009409,0.009343,21773607300.00,505,21560091100.00,505,2452.51,0.009941
20170823,-0.003371,-0.003459,-0.002901,-0.003019,21698286200.00,505,21773607300.00,505,2444.04,-0.003454
20170824,-0.002188,-0.002209,-0.001363,-0.001411,21650351200.00,505,21698286200.00,505,2438.97,-0.002074
20170825,0.001694,0.001584,0.003460,0.003430,21684258100.00,505,21650351200.00,505,2443.05,0.001673
20170828,0.000432,0.000392,-0.001074,-0.001098,21679258900.00,505,21670812600.00,504,2444.24,0.000487
20170829,0.001036,0.000898,-0.000900,-0.001032,21719716500.00,505,21700221800.00,505,2446.30,0.000843
20170830,0.004883,0.004625,0.004679,0.004407,21820160800.00,505,21719716500.00,505,2457.59,0.004615
20170831,0.005670,0.005572,0.005691,0.005448,21947284000.00,505,21820160800.00,505,2471.65,0.005721
